"ttl","ttl href"
"НАРЕДБА № Н-29 ОТ 12 НОЕМВРИ 2010 Г. ЗА УСЛОВИЯТА И РЕДА ЗА АДАПТАЦИЯ НА ВОЕННОСЛУЖЕЩИТЕ ОТ МИНИСТЕРСТВОТО НА ОТБРАНАТА, СТРУКТУРИТЕ НА ПРЯКО ПОДЧИНЕНИЕ НА МИНИСТЪРА НА ОТБРАНАТА И БЪЛГАРСКАТА АРМИЯ ПРИ ОСВОБОЖДАВАНЕ ОТ ВОЕННА СЛУЖБА","https://www.ciela.net/svobodna-zona-normativi/view/2135707529/naredba-%E2%84%96-n-29-ot-12-noemvri-2010-g-za-usloviyata-i-reda-za-adaptatsiya-na-voennosluzheshtite-ot-ministerstvoto-na-otbranata-strukturite-na-pryako-podchinenie-na-ministara-na-otbranata-i-balgarskata-armiya-pri-osvobozhdavane-ot-voenna-sluzhba"
"НАРЕДБА № 6 ОТ 1 НОЕМВРИ 2011 Г. ЗА ИЗИСКВАНИЯТА ЗА ПОЩЕНСКАТА СИГУРНОСТ","https://www.ciela.net/svobodna-zona-normativi/view/2135759933/naredba-%E2%84%96-6-ot-1-noemvri-2011-g-za-iziskvaniyata-za-poshtenskata-sigurnost"
"НАРЕДБА № Iз-1941 ОТ 25 ЮЛИ 2011 Г. ЗА РЕДА ЗА ОСЪЩЕСТВЯВАНЕ НА ПОЖАРОГАСИТЕЛНАТА И СПАСИТЕЛНАТА ДЕЙНОСТ ОТ ОРГАНИТЕ ЗА ПОЖАРНА БЕЗОПАСНОСТ И ЗАЩИТА НА НАСЕЛЕНИЕТО НА МИНИСТЕРСТВОТО НА ВЪТРЕШНИТЕ РАБОТИ","https://www.ciela.net/svobodna-zona-normativi/view/2135745490/naredba-%E2%84%96-iz-1941-ot-25-yuli-2011-g-za-reda-za-osashtestvyavane-na-pozharogasitelnata-i-spasitelnata-deynost-ot-organite-za-pozharna-bezopasnost-i-zashtita-na-naselenieto-na-ministerstvoto-na-vatreshnite-raboti"
"НАРЕДБА № РД-02-20-14 ОТ 29 СЕПТЕМВРИ 2011 Г. ЗА ОБХВАТА И СЪДЪРЖАНИЕТО НА ОЦЕНКАТА НА ВЪЗДЕЙСТВИЕТО ВЪРХУ ПЪТНАТА БЕЗОПАСНОСТ И НА ОДИТА ЗА ПЪТНА БЕЗОПАСНОСТ, УСЛОВИЯТА И РЕДА ЗА ИЗВЪРШВАНЕТО ИМ И ЗА ПРИДОБИВАНЕ И ПРИЗНАВАНЕ НА ПРОФЕСИОНАЛНА КВАЛИФИ","https://www.ciela.net/svobodna-zona-normativi/view/2135754583/naredba-%E2%84%96-rd-02-20-14-ot-29-septemvri-2011-g-za-obhvata-i-sadarzhanieto-na-otsenkata-na-vazdeystvieto-varhu-patnata-bezopasnost-i-na-odita-za-patna-bezopasnost-usloviyata-i-reda-za-izvarshvaneto-im-i-za-pridobivane-i-priznavane-na-profesionalna-kvalifi"
"НАРЕДБА № 10 ОТ 27 СЕПТЕМВРИ 2011 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРЕДОСТАВЯНЕ НА БЕЗВЪЗМЕЗДНА ФИНАНСОВА ПОМОЩ ПО МЯРКА ""ИЗПОЛЗВАНЕ НА КОНСУЛТАНТСКИ УСЛУГИ ОТ ФЕРМЕРИ И СОБСТВЕНИЦИ НА ГОРИ"" ПО ПРОГРАМАТА ЗА РАЗВИТИЕ НА СЕЛСКИТЕ РАЙОНИ ЗА ПЕРИОДА 2007 - 201","https://www.ciela.net/svobodna-zona-normativi/view/2135754762/naredba-%E2%84%96-10-ot-27-septemvri-2011-g-za-usloviyata-i-reda-za-predostavyane-na-bezvazmezdna-finansova-pomosht-po-myarka-"
"НАРЕДБА № РД-16-1117 ОТ 14 ОКТОМВРИ 2011 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ИЗДАВАНЕ, ПРЕХВЪРЛЯНЕ, ОТМЯНА И ПРИЗНАВАНЕ НА ГАРАНЦИИТЕ ЗА ПРОИЗХОД НА ЕНЕРГИЯТА ОТ ВЪЗОБНОВЯЕМИ ИЗТОЧНИЦИ","https://www.ciela.net/svobodna-zona-normativi/view/2135757444/naredba-%E2%84%96-rd-16-1117-ot-14-oktomvri-2011-g-za-usloviyata-i-reda-za-izdavane-prehvarlyane-otmyana-i-priznavane-na-garantsiite-za-proizhod-na-energiyata-ot-vazobnovyaemi-iztochnitsi"
"НАРЕДБА № 44 ОТ 20 ОКТОМВРИ 2011 Г. ЗА ИЗИСКВАНИЯТА КЪМ ДЕЙНОСТТА НА КОЛЕКТИВНИТЕ ИНВЕСТИЦИОННИ СХЕМИ, УПРАВЛЯВАЩИТЕ ДРУЖЕСТВА, НАЦИОНАЛНИТЕ ИНВЕСТИЦИОННИ ФОНДОВЕ, АЛТЕРНАТИВНИТЕ ИНВЕСТИЦИОННИ ФОНДОВЕ И ЛИЦАТА, УПРАВЛЯВАЩИ АЛТЕРНАТИВНИ ИНВЕСТИЦИОННИ","https://www.ciela.net/svobodna-zona-normativi/view/2135757824/naredba-%E2%84%96-44-ot-20-oktomvri-2011-g-za-iziskvaniyata-kam-deynostta-na-kolektivnite-investitsionni-shemi-upravlyavashtite-druzhestva-natsionalnite-investitsionni-fondove-alternativnite-investitsionni-fondove-i-litsata-upravlyavashti-alternativni-investitsionni"
"НАРЕДБА ЗА РЕДА ЗА КЛАСИФИЦИРАНЕ НА РАСТЕНИЯТА И ВЕЩЕСТВАТА КАТО НАРКОТИЧНИ","https://www.ciela.net/svobodna-zona-normativi/view/2135758694/naredba-za-reda-za-klasifitsirane-na-rasteniyata-i-veshtestvata-kato-narkotichni"
"НАРЕДБА № 23 ОТ 24 ОКТОМВРИ 2011 Г. ЗА ДОКЛАДВАНЕ И РАЗСЛЕДВАНЕ НА МОРСКИ ПРОИЗШЕСТВИЯ И ИНЦИДЕНТИ (ЗАГЛ. ИЗМ. - ДВ, БР. 12 ОТ 2020 Г., В СИЛА ОТ 01.02.2020 Г.)","https://www.ciela.net/svobodna-zona-normativi/view/2135758669/naredba-%E2%84%96-23-ot-24-oktomvri-2011-g-za-dokladvane-i-razsledvane-na-morski-proizshestviya-i-intsidenti-(zagl-izm---dv-br-12-ot-2020-g-v-sila-ot-01022020-g)"
"НАРЕДБА ЗА УСЛОВИЯТА И РЕДА ЗА РАЗПРЕДЕЛЯНЕ И РАЗХОДВАНЕ НА СРЕДСТВАТА ОТ ФОНДА ЗА ПОКРИВАНЕ НА РАЗХОДИТЕ ЗА ПРИВАТИЗАЦИЯ И СЛЕДПРИВАТИЗАЦИОНЕН КОНТРОЛ КЪМ АГЕНЦИЯТА ЗА ПРИВАТИЗАЦИЯ И СЛЕДПРИВАТИЗАЦИОНЕН КОНТРОЛ","https://www.ciela.net/svobodna-zona-normativi/view/2135758733/naredba-za-usloviyata-i-reda-za-razpredelyane-i-razhodvane-na-sredstvata-ot-fonda-za-pokrivane-na-razhodite-za-privatizatsiya-i-sledprivatizatsionen-kontrol-kam-agentsiyata-za-privatizatsiya-i-sledprivatizatsionen-kontrol"
"НАРЕДБА № 2 ОТ 26 ОКТОМВРИ 2011 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ИЗВЪРШВАНЕ НА СЪДЕБНОМЕДИЦИНСКИТЕ, СЪДЕБНОПСИХИАТРИЧНИТЕ И СЪДЕБНОПСИХОЛОГИЧНИТЕ ЕКСПЕРТИЗИ, ВКЛЮЧИТЕЛНО И ЗА ЗАПЛАЩАНЕТО НА РАЗХОДИТЕ НА ЛЕЧЕБНИТЕ ЗАВЕДЕНИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2135760470/naredba-%E2%84%96-2-ot-26-oktomvri-2011-g-za-usloviyata-i-reda-za-izvarshvane-na-sadebnomeditsinskite-sadebnopsihiatrichnite-i-sadebnopsihologichnite-ekspertizi-vklyuchitelno-i-za-zaplashtaneto-na-razhodite-na-lechebnite-zavedeniya"
"НАРЕДБА № Iз-2815 ОТ 7 НОЕМВРИ 2011 Г. ЗА РЕДА ЗА ОСЪЩЕСТВЯВАНЕ НА РАЗРЕШИТЕЛНА И КОНТРОЛНА ДЕЙНОСТ НА ТЪРГОВЦИ, ИЗВЪРШВАЩИ ДЕЙНОСТИ ПО ПОЖАРНА БЕЗОПАСНОСТ В ОБЕКТИ И/ИЛИ ЕКСПЛОАТАЦИЯ НА УРЕДИ И СЪОРЪЖЕНИЯ, СВЪРЗАНИ С ПОЖАРНАТА БЕЗОПАСНОСТ","https://www.ciela.net/svobodna-zona-normativi/view/2135760471/naredba-%E2%84%96-iz-2815-ot-7-noemvri-2011-g-za-reda-za-osashtestvyavane-na-razreshitelna-i-kontrolna-deynost-na-targovtsi-izvarshvashti-deynosti-po-pozharna-bezopasnost-v-obekti-i/ili-eksploatatsiya-na-uredi-i-saorazheniya-svarzani-s-pozharnata-bezopasnost"
"НАРЕДБА № 2 ЗА ПРОФЕСИОНАЛНАТА ПРАВОСПОСОБНОСТ И КВАЛИФИКАЦИЯТА НА СПОРТНО-ПЕДАГОГИЧЕСКИТЕ КАДРИ (ЗАГЛ. ИЗМ. - ДВ, БР. 38 ОТ 2014 Г.) ОТ 2011 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2135760697/naredba-%E2%84%96-2-za-profesionalnata-pravosposobnost-i-kvalifikatsiyata-na-sportno-pedagogicheskite-kadri-(zagl-izm---dv-br-38-ot-2014-g)-ot-2011-g"
"НАРЕДБА ЗА АВАРИЙНО ПЛАНИРАНЕ И АВАРИЙНА ГОТОВНОСТ ПРИ ЯДРЕНА И РАДИАЦИОННА АВАРИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2135761308/naredba-za-avariyno-planirane-i-avariyna-gotovnost-pri-yadrena-i-radiatsionna-avariya"
"НАРЕДБА № 9 ОТ 17 НОЕМВРИ 2011 Г. ЗА РЕДА ЗА СЪОБЩАВАНЕ, ПРОУЧВАНЕ И РЕГИСТРИРАНЕ НА ВЗРИВ ОТ ХРАНИТЕЛНО ЗАБОЛЯВАНЕ И РЕДА ЗА ВЗЕМАНЕ НА ПРОБИ ПРИ ПРОВЕЖДАНЕ НА ЕПИДЕМИОЛОГИЧНОТО ПРОУЧВАНЕ","https://www.ciela.net/svobodna-zona-normativi/view/2135762890/naredba-%E2%84%96-9-ot-17-noemvri-2011-g-za-reda-za-saobshtavane-prouchvane-i-registrirane-na-vzriv-ot-hranitelno-zabolyavane-i-reda-za-vzemane-na-probi-pri-provezhdane-na-epidemiologichnoto-prouchvane"
"НАРЕДБА ЗА ДОКУМЕНТИТЕ ЗА ЗАЕМАНЕ НА ДЪРЖАВНА СЛУЖБА","https://www.ciela.net/svobodna-zona-normativi/view/2135762893/naredba-za-dokumentite-za-zaemane-na-darzhavna-sluzhba"
"НАРЕДБА № 10 ОТ 17 НОЕМВРИ 2011 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ЛЕЧЕНИЕ С НЕРАЗРЕШЕНИ ЗА УПОТРЕБА В РЕПУБЛИКА БЪЛГАРИЯ ЛЕКАРСТВЕНИ ПРОДУКТИ, ЛЕКАРСТВЕНИ ПРОДУКТИ, ПРИЛАГАНИ ИЗВЪН УСЛОВИЯТА НА РАЗРЕШЕНИЕТО ЗА УПОТРЕБА, И ЛЕКАРСТВЕНИ ПРОДУКТИ ЗА СЪСТРАДАТЕЛН","https://www.ciela.net/svobodna-zona-normativi/view/2135762366/naredba-%E2%84%96-10-ot-17-noemvri-2011-g-za-usloviyata-i-reda-za-lechenie-s-nerazresheni-za-upotreba-v-republika-balgariya-lekarstveni-produkti-lekarstveni-produkti-prilagani-izvan-usloviyata-na-razreshenieto-za-upotreba-i-lekarstveni-produkti-za-sastradateln"
"НАРЕДБА ЗА УСЛОВИЯТА И РЕДА ЗА ВЪЗЛАГАНЕ ИЗПЪЛНЕНИЕТО НА ДЕЙНОСТИ В ГОРСКИТЕ ТЕРИТОРИИ - ДЪРЖАВНА И ОБЩИНСКА СОБСТВЕНОСТ, И ЗА ПОЛЗВАНЕТО НА ДЪРВЕСИНА И НЕДЪРВЕСНИ ГОРСКИ ПРОДУКТИ","https://www.ciela.net/svobodna-zona-normativi/view/2135763255/naredba-za-usloviyata-i-reda-za-vazlagane-izpalnenieto-na-deynosti-v-gorskite-teritorii---darzhavna-i-obshtinska-sobstvenost-i-za-polzvaneto-na-darvesina-i-nedarvesni-gorski-produkti"
"НАРЕДБА № Н-33 ОТ 23 НОЕМВРИ 2011 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРИЕМАНЕ НА ОБУЧАЕМИ ВЪВ ВИСШИТЕ ВОЕННИ УЧИЛИЩА","https://www.ciela.net/svobodna-zona-normativi/view/2135763256/naredba-%E2%84%96-n-33-ot-23-noemvri-2011-g-za-usloviyata-i-reda-za-priemane-na-obuchaemi-vav-visshite-voenni-uchilishta"
"НАРЕДБА № Iз-3147 ОТ 12 ДЕКЕМВРИ 2011 Г. ЗА РЕДА ЗА ОСЪЩЕСТВЯВАНЕ НА ПРЕВАНТИВНА ДЕЙНОСТ ОТ ОРГАНИТЕ ЗА ПОЖАРНА БЕЗОПАСНОСТ И ЗАЩИТА НА НАСЕЛЕНИЕТО НА МИНИСТЕРСТВОТО НА ВЪТРЕШНИТЕ РАБОТИ","https://www.ciela.net/svobodna-zona-normativi/view/2135765289/naredba-%E2%84%96-iz-3147-ot-12-dekemvri-2011-g-za-reda-za-osashtestvyavane-na-prevantivna-deynost-ot-organite-za-pozharna-bezopasnost-i-zashtita-na-naselenieto-na-ministerstvoto-na-vatreshnite-raboti"
"НАРЕДБА № 1 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""МОНТЬОР НА ТРАНСПОРТНА ТЕХНИКА""","https://www.ciela.net/svobodna-zona-normativi/view/2135771986/naredba-%E2%84%96-1-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА ЗА УСЛОВИЯТА И РЕДА ЗА СЪСТАВЯНЕ НА СПИСЪК НА МЕДИЦИНСКИТЕ ИЗДЕЛИЯ ПО ЧЛ. 30А ОТ ЗАКОНА ЗА МЕДИЦИНСКИТЕ ИЗДЕЛИЯ И ЗА ОПРЕДЕЛЯНЕ НА СТОЙНОСТТА, ДО КОЯТО ТЕ СЕ ЗАПЛАЩАТ","https://www.ciela.net/svobodna-zona-normativi/view/2135766400/naredba-za-usloviyata-i-reda-za-sastavyane-na-spisak-na-meditsinskite-izdeliya-po-chl-30a-ot-zakona-za-meditsinskite-izdeliya-i-za-opredelyane-na-stoynostta-do-koyato-te-se-zaplashtat"
"НАРЕДБА № Н-32 ОТ 16 ДЕКЕМВРИ 2011 Г. ЗА ПЕРИОДИЧНИТЕ ПРЕГЛЕДИ ЗА ПРОВЕРКА НА ТЕХНИЧЕСКАТА ИЗПРАВНОСТ НА ПЪТНИТЕ ПРЕВОЗНИ СРЕДСТВА","https://www.ciela.net/svobodna-zona-normativi/view/2135766401/naredba-%E2%84%96-n-32-ot-16-dekemvri-2011-g-za-periodichnite-pregledi-za-proverka-na-tehnicheskata-izpravnost-na-patnite-prevozni-sredstva"
"НАРЕДБА № 4 ОТ 15 ДЕКЕМВРИ 2011 Г. ЗА ОПРАВОМОЩАВАНЕ И ОТТЕГЛЯНЕ НА ПРЕДОСТАВЕНИТЕ ПРАВОМОЩИЯ ЗА ИЗВЪРШВАНЕ НА ПРЕГЛЕДИ НА КОРАБИ И КОРАБОПРИТЕЖАТЕЛИ","https://www.ciela.net/svobodna-zona-normativi/view/2135766399/naredba-%E2%84%96-4-ot-15-dekemvri-2011-g-za-opravomoshtavane-i-otteglyane-na-predostavenite-pravomoshtiya-za-izvarshvane-na-pregledi-na-korabi-i-korabopritezhateli"
"НАРЕДБА ЗА СПЕЦИФИЧНИТЕ ИЗИСКВАНИЯ КЪМ МЛЕЧНИТЕ ПРОДУКТИ ОТ 2012 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2135799320/naredba-za-spetsifichnite-iziskvaniya-kam-mlechnite-produkti-ot-2012-g"
"НАРЕДБА № Н-3 ОТ 28 НОЕМВРИ 2011 Г. ЗА ПРЕДОСТАВЯНЕ НА ИНФОРМАЦИЯ ОТ ВЕДОМСТВА И НАУЧНИ ИНСТИТУТИ С БЮДЖЕТНО ФИНАНСИРАНЕ И ВОДОПОЛЗВАТЕЛИТЕ, ЧИЯТО ДЕЙНОСТ ОКАЗВА ЗНАЧИМО ВЪЗДЕЙСТВИЕ ВЪРХУ СЪСТОЯНИЕТО НА ВОДИТЕ","https://www.ciela.net/svobodna-zona-normativi/view/2135767171/naredba-%E2%84%96-n-3-ot-28-noemvri-2011-g-za-predostavyane-na-informatsiya-ot-vedomstva-i-nauchni-instituti-s-byudzhetno-finansirane-i-vodopolzvatelite-chiyato-deynost-okazva-znachimo-vazdeystvie-varhu-sastoyanieto-na-vodite"
"НАРЕДБА ЗА РЕДА И НАЧИНА ЗА ОГРАНИЧАВАНЕ НА ПРОИЗВОДСТВОТО, УПОТРЕБАТА ИЛИ ПУСКАНЕТО НА ПАЗАРА НА ОПРЕДЕЛЕНИ ОПАСНИ ХИМИЧНИ ВЕЩЕСТВА, СМЕСИ И ИЗДЕЛИЯ ОТ ПРИЛОЖЕНИЕ XVІІ НА РЕГЛАМЕНТ (ЕО) № 1907/2006 (REACH)","https://www.ciela.net/svobodna-zona-normativi/view/2135767174/naredba-za-reda-i-nachina-za-ogranichavane-na-proizvodstvoto-upotrebata-ili-puskaneto-na-pazara-na-opredeleni-opasni-himichni-veshtestva-smesi-i-izdeliya-ot-prilozhenie-xv%D0%86%D0%86-na-reglament-(eo)-%E2%84%96-1907/2006-(reach)"
"НАРЕДБА № 12 ОТ 22 ДЕКЕМВРИ 2011 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ЗАПЛАЩАНЕ НА ЛЕЧЕНИЕ НА БЪЛГАРСКИ ГРАЖДАНИ В ЧУЖБИНА ПО ЧЛ. 82, АЛ. 1, Т. 8 ОТ ЗАКОНА ЗА ЗДРАВЕТО","https://www.ciela.net/svobodna-zona-normativi/view/2135767426/naredba-%E2%84%96-12-ot-22-dekemvri-2011-g-za-usloviyata-i-reda-za-zaplashtane-na-lechenie-na-balgarski-grazhdani-v-chuzhbina-po-chl-82-al-1-t-8-ot-zakona-za-zdraveto"
"НАРЕДБА № 12 ОТ 16 ДЕКЕМВРИ 2011 Г. ЗА ЗАЩИТА НА ГОРСКИТЕ ТЕРИТОРИИ ОТ БОЛЕСТИ, ВРЕДИТЕЛИ И ДРУГИ ПОВРЕДИ","https://www.ciela.net/svobodna-zona-normativi/view/2135767649/naredba-%E2%84%96-12-ot-16-dekemvri-2011-g-za-zashtita-na-gorskite-teritorii-ot-bolesti-vrediteli-i-drugi-povredi"
"НАРЕДБА № РД-02-20-19 ОТ 29 ДЕКЕМВРИ 2011 Г. ЗА ПРОЕКТИРАНЕ НА СТРОИТЕЛНИТЕ КОНСТРУКЦИИ НА СТРОЕЖИТЕ ЧРЕЗ ПРИЛАГАНЕ НА ЕВРОПЕЙСКАТА СИСТЕМА ЗА ПРОЕКТИРАНЕ НА СТРОИТЕЛНИ КОНСТРУКЦИИ","https://www.ciela.net/svobodna-zona-normativi/view/2135767650/naredba-%E2%84%96-rd-02-20-19-ot-29-dekemvri-2011-g-za-proektirane-na-stroitelnite-konstruktsii-na-stroezhite-chrez-prilagane-na-evropeyskata-sistema-za-proektirane-na-stroitelni-konstruktsii"
"НАРЕДБА № Н-2 ОТ 12 ЯНУАРИ 2012 Г. ЗА ОПРЕДЕЛЯНЕ РАЗМЕРА НА ВЪЗНАГРАЖДЕНИЕТО НА ЛИЦАТА, ПРЕДАЛИ ВЕЩИ ПО РЕДА НА ЧЛ. 93 ОТ ЗАКОНА ЗА КУЛТУРНОТО НАСЛЕДСТВО ИЛИ СЪОБЩИЛИ ЦЕННА ИНФОРМАЦИЯ ЗА ТАКИВА ВЕЩИ","https://www.ciela.net/svobodna-zona-normativi/view/2135771182/naredba-%E2%84%96-n-2-ot-12-yanuari-2012-g-za-opredelyane-razmera-na-vaznagrazhdenieto-na-litsata-predali-veshti-po-reda-na-chl-93-ot-zakona-za-kulturnoto-nasledstvo-ili-saobshtili-tsenna-informatsiya-za-takiva-veshti"
"НАРЕДБА № 2 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""МОНТЬОР НА ПОДЕМНО-ТРАНСПОРТНА ТЕХНИКА""","https://www.ciela.net/svobodna-zona-normativi/view/2135771998/naredba-%E2%84%96-2-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 3 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""МОНТЬОР НА ЖЕЛЕЗОПЪТНА ТЕХНИКА""","https://www.ciela.net/svobodna-zona-normativi/view/2135771999/naredba-%E2%84%96-3-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 4 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""КОРАБЕН МОНТЬОР""","https://www.ciela.net/svobodna-zona-normativi/view/2135772607/naredba-%E2%84%96-4-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 5 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""СТРОИТЕЛ""","https://www.ciela.net/svobodna-zona-normativi/view/2135772608/naredba-%E2%84%96-5-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 6 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""СТРОИТЕЛ-МОНТАЖНИК""","https://www.ciela.net/svobodna-zona-normativi/view/2135772609/naredba-%E2%84%96-6-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 1 ОТ 25 ЯНУАРИ 2012 Г. ЗА ИЗИСКВАНИЯТА КЪМ РЕКЛАМАТА НА ЛЕКАРСТВЕНИТЕ ПРОДУКТИ","https://www.ciela.net/svobodna-zona-normativi/view/2135773132/naredba-%E2%84%96-1-ot-25-yanuari-2012-g-za-iziskvaniyata-kam-reklamata-na-lekarstvenite-produkti"
"НАРЕДБА № 2 ОТ 30 ЯНУАРИ 2012 Г. ЗА УСЛОВИЯТА, НАЧИНИТЕ И РЕДА ЗА ПРИЛАГАНЕ НА ПРОДУКТИ ЗА РАСТИТЕЛНА ЗАЩИТА В ГОРСКИТЕ ТЕРИТОРИИ","https://www.ciela.net/svobodna-zona-normativi/view/2135773133/naredba-%E2%84%96-2-ot-30-yanuari-2012-g-za-usloviyata-nachinite-i-reda-za-prilagane-na-produkti-za-rastitelna-zashtita-v-gorskite-teritorii"
"НАРЕДБА № 8 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""ПЪТЕН СТРОИТЕЛ""","https://www.ciela.net/svobodna-zona-normativi/view/2135773134/naredba-%E2%84%96-8-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 7 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""МОНТАЖНИК НА ВОДОСНАБДИТЕЛНИ И КАНАЛИЗАЦИОННИ МРЕЖИ""","https://www.ciela.net/svobodna-zona-normativi/view/2135773455/naredba-%E2%84%96-7-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 9 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""КИНОЛОГ""","https://www.ciela.net/svobodna-zona-normativi/view/2135773456/naredba-%E2%84%96-9-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № Н-1 ОТ 1 ФЕВРУАРИ 2012 Г. ЗА ПРЕНАСЯНЕТО ПРЕЗ ГРАНИЦАТА НА СТРАНАТА НА ПАРИЧНИ СРЕДСТВА, БЛАГОРОДНИ МЕТАЛИ, СКЪПОЦЕННИ КАМЪНИ И ИЗДЕЛИЯ СЪС И ОТ ТЯХ И ВОДЕНЕ НА МИТНИЧЕСКИ РЕГИСТРИ ПО ЧЛ. 10А ОТ ВАЛУТНИЯ ЗАКОН","https://www.ciela.net/svobodna-zona-normativi/view/2135773136/naredba-%E2%84%96-n-1-ot-1-fevruari-2012-g-za-prenasyaneto-prez-granitsata-na-stranata-na-parichni-sredstva-blagorodni-metali-skapotsenni-kamani-i-izdeliya-sas-i-ot-tyah-i-vodene-na-mitnicheski-registri-po-chl-10a-ot-valutniya-zakon"
"НАРЕДБА № 10 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""МОНТАЖИСТ""","https://www.ciela.net/svobodna-zona-normativi/view/2135774070/naredba-%E2%84%96-10-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 11 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""ФОТОГРАФ""","https://www.ciela.net/svobodna-zona-normativi/view/2135774071/naredba-%E2%84%96-11-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 12 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""ТОНОПЕРАТОР""","https://www.ciela.net/svobodna-zona-normativi/view/2135774072/naredba-%E2%84%96-12-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 13 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""АНИМАТОР""","https://www.ciela.net/svobodna-zona-normativi/view/2135774073/naredba-%E2%84%96-13-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 1 ОТ 30 ЯНУАРИ 2012 Г. ЗА КОНТРОЛА И ОПАЗВАНЕТО НА ГОРСКИТЕ ТЕРИТОРИИ","https://www.ciela.net/svobodna-zona-normativi/view/2135774074/naredba-%E2%84%96-1-ot-30-yanuari-2012-g-za-kontrola-i-opazvaneto-na-gorskite-teritorii"
"НАРЕДБА № 14 ОТ 9 ЯНУАРИ 2012 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""КАМЕНОДЕЛЕЦ""","https://www.ciela.net/svobodna-zona-normativi/view/2135774088/naredba-%E2%84%96-14-ot-9-yanuari-2012-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
